season,team,player_id,pfr_id,esb_id,gsis_it_id,smart_id,player_name,first_name,last_name,football_name,position,depth_chart_position,ngs_position,jersey_number,status,birth_date,age,height,weight,college,years_exp,entry_year,rookie_year,draft_club,draft_number
2022,NO,00-0036219,CallMa01,CAL617743,53098,32004341-4c61-7743-4446-48c992c4d138,Marquez Callaway,Marquez,Callaway,Marquez,WR,WR,WR,1,ACT,1998-03-27,24,74.0,204.0,Tennessee,2,2020,2020,,
2023,NO,00-0036219,CallMa01,CAL617743,53098,32004341-4c61-7743-4446-48c992c4d138,Marquez Callaway,Marquez,Callaway,Marquez,WR,WR,,10,DEV,1998-03-27,25,74.0,204.0,Tennessee,3,2020,2020,,
2024,TB,00-0036219,CallMa01,CAL617743,53098,32004341-4c61-7743-4446-48c992c4d138,Marquez Callaway,Marquez,Callaway,Marquez,WR,WR,,85,DEV,1998-03-27,26,74.0,204.0,Tennessee,4,2020,2020,,
2025,LV,00-0036219,CallMa01,CAL617743,53098,32004341-4c61-7743-4446-48c992c4d138,Marquez Callaway,Marquez,Callaway,Marquez,WR,WR,,15,CUT,1998-03-27,27,74.0,204.0,Tennessee,5,2020,2020,,
2020,CAR,00-0036220,BrowDe05,BRO393541,52415,32004252-4f39-3541-fadb-33b669a1b580,Derrick Brown,Derrick,Brown,Derrick,DL,DT,INTERIOR_LINE,95,ACT,1998-04-15,22,77.0,318.0,Auburn,0,2020,2020,CAR,7
2021,CAR,00-0036220,BrowDe05,BRO393541,52415,32004252-4f39-3541-fadb-33b669a1b580,Derrick Brown,Derrick,Brown,Derrick,DL,DT,INTERIOR_LINE,95,ACT,1998-04-15,23,77.0,318.0,Auburn,1,2020,2020,CAR,7
2022,CAR,00-0036220,BrowDe05,BRO393541,52415,32004252-4f39-3541-fadb-33b669a1b580,Derrick Brown,Derrick,Brown,Derrick,DL,DT,INTERIOR_LINE,95,ACT,1998-04-15,24,77.0,318.0,Auburn,2,2020,2020,CAR,7
2023,CAR,00-0036220,BrowDe05,BRO393541,52415,32004252-4f39-3541-fadb-33b669a1b580,Derrick Brown,Derrick,Brown,Derrick,DL,DT,INTERIOR_LINE,95,ACT,1998-04-15,25,77.0,318.0,Auburn,3,2020,2020,CAR,7
2024,CAR,00-0036220,BrowDe05,BRO393541,52415,32004252-4f39-3541-fadb-33b669a1b580,Derrick Brown,Derrick,Brown,Derrick,DL,DE,,95,RES,1998-04-15,26,77.0,318.0,Auburn,4,2020,2020,CAR,7
2025,CAR,00-0036220,BrowDe05,BRO393541,52415,32004252-4f39-3541-fadb-33b669a1b580,Derrick Brown,Derrick,Brown,Derrick,DL,DE,INTERIOR_LINE,95,ACT,1998-04-15,27,77.0,318.0,Auburn,5,2020,2020,CAR,7
2020,MIA,00-0036221,JoneBr06,JON102151,52478,32004a4f-4e10-2151-1cf9-666515191aa5,Brandon Jones,Brandon,Jones,Brandon,DB,FS,OLB,29,ACT,1998-04-02,22,72.0,205.0,Texas,0,2020,2020,MIA,70
2021,MIA,00-0036221,JoneBr06,JON102151,52478,32004a4f-4e10-2151-1cf9-666515191aa5,Brandon Jones,Brandon,Jones,Brandon,DB,SS,OLB,29,ACT,1998-04-02,23,73.0,205.0,Texas,1,2020,2020,MIA,70
2022,MIA,00-0036221,JoneBr06,JON102151,52478,32004a4f-4e10-2151-1cf9-666515191aa5,Brandon Jones,Brandon,Jones,Brandon,DB,SS,,29,RES,1998-04-02,24,73.0,205.0,Texas,2,2020,2020,MIA,70
2023,MIA,00-0036221,JoneBr06,JON102151,52478,32004a4f-4e10-2151-1cf9-666515191aa5,Brandon Jones,Brandon,Jones,Brandon,DB,FS,SAFETY,29,ACT,1998-04-02,25,73.0,205.0,Texas,3,2020,2020,MIA,70
2024,DEN,00-0036221,JoneBr06,JON102151,52478,32004a4f-4e10-2151-1cf9-666515191aa5,Brandon Jones,Brandon,Jones,Brandon,DB,FS,SAFETY,22,ACT,1998-04-02,26,73.0,205.0,Texas,4,2020,2020,MIA,70
2025,DEN,00-0036221,JoneBr06,JON102151,52478,32004a4f-4e10-2151-1cf9-666515191aa5,Brandon Jones,Brandon,Jones,Brandon,DB,FS,,22,RES,1998-04-02,27,73.0,205.0,Texas,5,2020,2020,MIA,70
2020,IND,00-0036222,RodgIs00,ROD368010,52619,3200524f-4436-8010-e65e-c67817074ab0,Isaiah Rodgers,Isaiah,Rodgers,Isaiah,DB,CB,CB,34,ACT,1998-01-07,22,70.0,170.0,Massachusetts,0,2020,2020,IND,211
2021,IND,00-0036222,RodgIs00,ROD368010,52619,3200524f-4436-8010-e65e-c67817074ab0,Isaiah Rodgers,Isaiah,Rodgers,Isaiah,DB,CB,CB,34,ACT,1998-01-07,23,70.0,170.0,Massachusetts,1,2020,2020,IND,211
2022,IND,00-0036222,RodgIs00,ROD368010,52619,3200524f-4436-8010-e65e-c67817074ab0,Isaiah Rodgers,Isaiah,Rodgers,Isaiah,DB,CB,,34,RES,1998-01-07,24,70.0,170.0,Massachusetts,2,2020,2020,IND,211
2023,PHI,00-0036222,RodgIs00,ROD368010,52619,3200524f-4436-8010-e65e-c67817074ab0,Isaiah Rodgers,Isaiah,Rodgers,Isaiah,DB,CB,,34,RES,1998-01-07,25,70.0,170.0,Massachusetts,3,2020,2020,IND,211
2024,PHI,00-0036222,RodgIs00,ROD368010,52619,3200524f-4436-8010-e65e-c67817074ab0,Isaiah Rodgers,Isaiah,Rodgers,Isaiah,DB,CB,CB,34,ACT,1998-01-07,26,70.0,170.0,Massachusetts,4,2020,2020,IND,211
2025,MIN,00-0036222,RodgIs00,ROD368010,52619,3200524f-4436-8010-e65e-c67817074ab0,Isaiah Rodgers,Isaiah,Rodgers,Isaiah,DB,CB,CB,2,ACT,1998-01-07,27,70.0,170.0,UMass Amherst,5,2020,2020,IND,211
2020,IND,00-0036223,TaylJo02,TAY431618,52449,32005441-5943-1618-c081-5dd6b2d0b829,Jonathan Taylor,Jonathan,Taylor,Jonathan,RB,RB,RB,28,ACT,1999-01-19,21,70.0,221.0,Wisconsin,0,2020,2020,IND,41
2021,IND,00-0036223,TaylJo02,TAY431618,52449,32005441-5943-1618-c081-5dd6b2d0b829,Jonathan Taylor,Jonathan,Taylor,Jonathan,RB,RB,RB,28,ACT,1999-01-19,22,70.0,221.0,Wisconsin,1,2020,2020,IND,41
2022,IND,00-0036223,TaylJo02,TAY431618,52449,32005441-5943-1618-c081-5dd6b2d0b829,Jonathan Taylor,Jonathan,Taylor,Jonathan,RB,RB,,28,RES,1999-01-19,23,70.0,221.0,Wisconsin,2,2020,2020,IND,41
2023,IND,00-0036223,TaylJo02,TAY431618,52449,32005441-5943-1618-c081-5dd6b2d0b829,Jonathan Taylor,Jonathan,Taylor,Jonathan,RB,RB,RB,28,ACT,1999-01-19,24,70.0,221.0,Wisconsin,3,2020,2020,IND,41
2024,IND,00-0036223,TaylJo02,TAY431618,52449,32005441-5943-1618-c081-5dd6b2d0b829,Jonathan Taylor,Jonathan,Taylor,Jonathan,RB,RB,RB,28,ACT,1999-01-19,25,70.0,221.0,Wisconsin,4,2020,2020,IND,41
2025,IND,00-0036223,TaylJo02,TAY431618,52449,32005441-5943-1618-c081-5dd6b2d0b829,Jonathan Taylor,Jonathan,Taylor,Jonathan,RB,RB,RB,28,ACT,1999-01-19,26,70.0,221.0,Wisconsin,5,2020,2020,IND,41
2020,HOU,00-0036224,GreeJo04,GRE397948,52498,32004752-4539-7948-6c85-f4afd61fadd6,Jonathan Greenard,Jonathan,Greenard,Jonathan,LB,OLB,EDGE,52,ACT,1997-05-25,23,75.0,259.0,Florida,0,2020,2020,HOU,90
2021,HOU,00-0036224,GreeJo04,GRE397948,52498,32004752-4539-7948-6c85-f4afd61fadd6,Jonathan Greenard,Jonathan,Greenard,Jonathan,DL,DE,EDGE,52,ACT,1997-05-25,24,75.0,259.0,Florida,1,2020,2020,HOU,90
2022,HOU,00-0036224,GreeJo04,GRE397948,52498,32004752-4539-7948-6c85-f4afd61fadd6,Jonathan Greenard,Jonathan,Greenard,Jonathan,DL,DE,EDGE,52,ACT,1997-05-25,25,75.0,259.0,Florida,2,2020,2020,HOU,90
2023,HOU,00-0036224,GreeJo04,GRE397948,52498,32004752-4539-7948-6c85-f4afd61fadd6,Jonathan Greenard,Jonathan,Greenard,Jonathan,DL,DE,EDGE,52,ACT,1997-05-25,26,75.0,259.0,Florida,3,2020,2020,HOU,90
2024,MIN,00-0036224,GreeJo04,GRE397948,52498,32004752-4539-7948-6c85-f4afd61fadd6,Jonathan Greenard,Jonathan,Greenard,Jonathan,LB,OLB,EDGE,58,ACT,1997-05-25,27,75.0,259.0,Florida,4,2020,2020,HOU,90
2025,MIN,00-0036224,GreeJo04,GRE397948,52498,32004752-4539-7948-6c85-f4afd61fadd6,Jonathan Greenard,Jonathan,Greenard,Jonathan,LB,OLB,,58,RES,1997-05-25,28,75.0,259.0,Florida; Louisville,5,2020,2020,HOU,90
2020,NE,00-0036225,KeenDa00,KEE658464,52509,32004b45-4565-8464-1166-98afe41da3cd,Dalton Keene,Dalton,Keene,Dalton,TE,TE,TE,44,ACT,1999-04-14,21,76.0,251.0,Virginia Tech,0,2020,2020,NE,101
2021,NE,00-0036225,KeenDa00,KEE658464,52509,32004b45-4565-8464-1166-98afe41da3cd,Dalton Keene,Dalton,Keene,Dalton,TE,TE,,44,RES,1999-04-14,22,76.0,251.0,Virginia Tech,1,2020,2020,NE,101
2022,PHI,00-0036225,KeenDa00,KEE658464,52509,32004b45-4565-8464-1166-98afe41da3cd,Dalton Keene,Dalton,Keene,Dalton,TE,TE,,47,RES,1999-04-14,23,76.0,251.0,Virginia Tech,2,2020,2020,NE,101
2023,HOU,00-0036225,KeenDa00,KEE658464,52509,32004b45-4565-8464-1166-98afe41da3cd,Dalton Keene,Dalton,Keene,Dalton,TE,TE,,40,DEV,1999-04-14,24,76.0,251.0,Virginia Tech,3,2020,2020,NE,101
2024,HOU,00-0036225,KeenDa00,KEE658464,52509,32004b45-4565-8464-1166-98afe41da3cd,Dalton Keene,Dalton,Keene,Dalton,TE,TE,,40,RES,1999-04-14,25,76.0,251.0,Virginia Tech,4,2020,2020,NE,101
2025,HOU,00-0036225,KeenDa00,KEE658464,52509,32004b45-4565-8464-1166-98afe41da3cd,Dalton Keene,Dalton,Keene,Dalton,TE,TE,,49,CUT,1999-04-14,26,76.0,251.0,Virginia Tech,5,2020,2020,NE,101
2020,IND,00-0036226,EasoJa00,EAS382386,52530,32004541-5338-2386-3401-72035bd47e1c,Jacob Eason,Jacob,Eason,Jacob,QB,QB,,9,INA,1997-11-17,22,78.0,227.0,Washington,0,2020,2020,IND,122
2021,SEA,00-0036226,EasoJa00,EAS382386,52530,32004541-5338-2386-3401-72035bd47e1c,Jacob Eason,Jacob,Eason,Jacob,QB,QB,,17,INA,1997-11-17,23,78.0,227.0,Washington,1,2020,2020,IND,122
2022,SF,00-0036226,EasoJa00,EAS382386,52530,32004541-5338-2386-3401-72035bd47e1c,Jacob Eason,Jacob,Eason,Jacob,QB,QB,,16,CUT,1997-11-17,24,78.0,227.0,Washington,2,2020,2020,IND,122
2023,NYG,00-0036226,EasoJa00,EAS382386,52530,32004541-5338-2386-3401-72035bd47e1c,Jacob Eason,Jacob,Eason,Jacob,QB,QB,,9,INA,1997-11-17,25,78.0,227.0,Washington,3,2020,2020,IND,122
2020,IND,00-0036227,WindRo01,WIN132790,52601,32005749-4e13-2790-706b-4a6f52ff0afa,Robert Windsor,Robert,Windsor,Robert,DL,DT,,93,DEV,1997-01-15,23,76.0,290.0,Penn State,0,2020,2020,IND,193
2021,IND,00-0036227,WindRo01,WIN132790,52601,32005749-4e13-2790-706b-4a6f52ff0afa,Robert Windsor,Robert,Windsor,Robert,DL,DT,,93,RES,1997-01-15,24,76.0,290.0,Penn State,1,2020,2020,IND,193
2020,IND,00-0036228,PatmDe00,PAT162967,52620,32005041-5416-2967-3c9d-d58aabb33560,Dezmon Patmon,Dezmon,Patmon,Dezmon,WR,WR,,85,INA,1998-08-06,22,76.0,220.0,Washington State,0,2020,2020,IND,212
2021,IND,00-0036228,PatmDe00,PAT162967,52620,32005041-5416-2967-3c9d-d58aabb33560,Dezmon Patmon,Dezmon,Patmon,Dezmon,WR,WR,,10,INA,1998-08-06,23,76.0,220.0,Washington State,1,2020,2020,IND,212
2022,BUF,00-0036228,PatmDe00,PAT162967,52620,32005041-5416-2967-3c9d-d58aabb33560,Dezmon Patmon,Dezmon,Patmon,Dezmon,WR,WR,,10,DEV,1998-08-06,24,76.0,220.0,Washington State,2,2020,2020,IND,212
2023,CAR,00-0036228,PatmDe00,PAT162967,52620,32005041-5416-2967-3c9d-d58aabb33560,Dezmon Patmon,Dezmon,Patmon,Dezmon,WR,WR,,19,CUT,1998-08-06,25,76.0,220.0,Washington State,3,2020,2020,IND,212
2020,IND,00-0036229,GlasJo00,GLA360070,52621,3200474c-4136-0070-9c20-41c1f66d52a0,Jordan Glasgow,Jordan,Glasgow,Jordan,LB,OLB,,59,ACT,1996-06-28,24,73.0,226.0,Michigan,0,2020,2020,IND,213
2021,IND,00-0036229,GlasJo00,GLA360070,52621,3200474c-4136-0070-9c20-41c1f66d52a0,Jordan Glasgow,Jordan,Glasgow,Jordan,LB,OLB,,59,ACT,1996-06-28,25,72.0,226.0,Michigan,1,2020,2020,IND,213
2020,KC,00-0036230,,WAN532090,52618,32005741-4e53-2090-9e0a-56f56bf22fa9,Prince Tega Wanogho,Prince Tega,Wanogho,Prince Tega,OL,T,,72,RES,1997-11-22,22,77.0,310.0,Auburn,0,2020,2020,PHI,210
2021,KC,00-0036230,,WAN532090,52618,32005741-4e53-2090-9e0a-56f56bf22fa9,Prince Tega Wanogho,Prince Tega,Wanogho,Prince Tega,OL,T,,70,INA,1997-11-22,23,77.0,310.0,Auburn,1,2020,2020,PHI,210
2022,KC,00-0036230,,WAN532090,52618,32005741-4e53-2090-9e0a-56f56bf22fa9,Prince Tega Wanogho,Prince Tega,Wanogho,Prince Tega,OL,T,,70,ACT,1997-11-22,24,77.0,310.0,Auburn,2,2020,2020,PHI,210
2023,KC,00-0036230,,WAN532090,52618,32005741-4e53-2090-9e0a-56f56bf22fa9,Prince Tega Wanogho,Prince Tega,Wanogho,Prince Tega,OL,T,,76,RES,1997-11-22,25,77.0,310.0,Auburn,3,2020,2020,PHI,210
2020,NE,00-0036231,DuggKy00,DUG674843,52445,32004455-4767-4843-b362-237ddcf75c1b,Kyle Dugger,Kyle,Dugger,Kyle,DB,FS,MLB,35,ACT,1996-03-22,24,74.0,216.0,Lenoir-Rhyne,0,2020,2020,NE,37
2021,NE,00-0036231,DuggKy00,DUG674843,52445,32004455-4767-4843-b362-237ddcf75c1b,Kyle Dugger,Kyle,Dugger,Kyle,DB,FS,SAFETY,23,ACT,1996-03-22,25,74.0,216.0,Lenoir-Rhyne,1,2020,2020,NE,37
2022,NE,00-0036231,DuggKy00,DUG674843,52445,32004455-4767-4843-b362-237ddcf75c1b,Kyle Dugger,Kyle,Dugger,Kyle,DB,FS,SAFETY,23,ACT,1996-03-22,26,74.0,216.0,Lenoir-Rhyne,2,2020,2020,NE,37
2023,NE,00-0036231,DuggKy00,DUG674843,52445,32004455-4767-4843-b362-237ddcf75c1b,Kyle Dugger,Kyle,Dugger,Kyle,DB,FS,SAFETY,23,ACT,1996-03-22,27,74.0,216.0,Lenoir-Rhyne,3,2020,2020,NE,37
2024,NE,00-0036231,DuggKy00,DUG674843,52445,32004455-4767-4843-b362-237ddcf75c1b,Kyle Dugger,Kyle,Dugger,Kyle,DB,FS,SAFETY,23,ACT,1996-03-22,28,73.0,216.0,Lenoir-Rhyne,4,2020,2020,NE,37
2025,PIT,00-0036231,DuggKy00,DUG674843,52445,32004455-4767-4843-b362-237ddcf75c1b,Kyle Dugger,Kyle,Dugger,Kyle,DB,SS,SAFETY,29,ACT,1996-03-22,29,73.0,216.0,Lenoir Rhyne,5,2020,2020,NE,37
2020,CLE,00-0036232,BryaHa00,BRY363372,52523,32004252-5936-3372-c05e-d19e0eddbf05,Harrison Bryant,Harrison,Bryant,Harrison,TE,TE,TE,88,ACT,1998-04-23,22,77.0,240.0,Florida Atlantic,0,2020,2020,CLE,115
2021,CLE,00-0036232,BryaHa00,BRY363372,52523,32004252-5936-3372-c05e-d19e0eddbf05,Harrison Bryant,Harrison,Bryant,Harrison,TE,TE,TE,88,ACT,1998-04-23,23,77.0,240.0,Florida Atlantic,1,2020,2020,CLE,115
2022,CLE,00-0036232,BryaHa00,BRY363372,52523,32004252-5936-3372-c05e-d19e0eddbf05,Harrison Bryant,Harrison,Bryant,Harrison,TE,TE,TE,88,ACT,1998-04-23,24,77.0,240.0,Florida Atlantic,2,2020,2020,CLE,115
2023,CLE,00-0036232,BryaHa00,BRY363372,52523,32004252-5936-3372-c05e-d19e0eddbf05,Harrison Bryant,Harrison,Bryant,Harrison,TE,TE,TE,88,ACT,1998-04-23,25,77.0,240.0,Florida Atlantic,3,2020,2020,CLE,115
2024,LV,00-0036232,BryaHa00,BRY363372,52523,32004252-5936-3372-c05e-d19e0eddbf05,Harrison Bryant,Harrison,Bryant,Harrison,TE,TE,TE,84,ACT,1998-04-23,26,77.0,240.0,Florida Atlantic,4,2020,2020,CLE,115
2025,HOU,00-0036232,BryaHa00,BRY363372,52523,32004252-5936-3372-c05e-d19e0eddbf05,Harrison Bryant,Harrison,Bryant,Harrison,TE,TE,TE,88,ACT,1998-04-23,27,77.0,240.0,Florida Atlantic,5,2020,2020,CLE,115
2020,CLE,00-0036233,PeopDo00,PEO604060,52595,32005045-4f60-4060-aa06-be3909ebff80,Donovan Peoples-Jones,Donovan,Peoples-Jones,Donovan,WR,WR,WR,11,ACT,1999-02-19,21,74.0,208.0,Michigan,0,2020,2020,CLE,187
2021,CLE,00-0036233,PeopDo00,PEO604060,52595,32005045-4f60-4060-aa06-be3909ebff80,Donovan Peoples-Jones,Donovan,Peoples-Jones,Donovan,WR,WR,WR,11,ACT,1999-02-19,22,74.0,208.0,Michigan,1,2020,2020,CLE,187
2022,CLE,00-0036233,PeopDo00,PEO604060,52595,32005045-4f60-4060-aa06-be3909ebff80,Donovan Peoples-Jones,Donovan,Peoples-Jones,Donovan,WR,WR,WR,11,ACT,1999-02-19,23,74.0,208.0,Michigan,2,2020,2020,CLE,187
2023,DET,00-0036233,PeopDo00,PEO604060,52595,32005045-4f60-4060-aa06-be3909ebff80,Donovan Peoples-Jones,Donovan,Peoples-Jones,Donovan,WR,WR,WR,19,ACT,1999-02-19,24,74.0,208.0,Michigan,3,2020,2020,CLE,187
2024,DET,00-0036233,PeopDo00,PEO604060,52595,32005045-4f60-4060-aa06-be3909ebff80,Donovan Peoples-Jones,Donovan,Peoples-Jones,Donovan,WR,WR,,19,DEV,1999-02-19,25,74.0,208.0,Michigan,4,2020,2020,CLE,187
2020,DET,00-0036234,,STE289628,52529,32005354-4528-9628-1611-ec1e6af38d3a,Logan Stenberg,Logan,Stenberg,Logan,OL,G,,61,INA,1997-03-18,23,78.0,320.0,Kentucky,0,2020,2020,DET,121
2021,DET,00-0036234,,STE289628,52529,32005354-4528-9628-1611-ec1e6af38d3a,Logan Stenberg,Logan,Stenberg,Logan,OL,G,,71,RES,1997-03-18,24,78.0,320.0,Kentucky,1,2020,2020,DET,121
2022,DET,00-0036234,,STE289628,52529,32005354-4528-9628-1611-ec1e6af38d3a,Logan Stenberg,Logan,Stenberg,Logan,OL,G,,71,ACT,1997-03-18,25,78.0,320.0,Kentucky,2,2020,2020,DET,121
2023,TB,00-0036234,,STE289628,52529,32005354-4528-9628-1611-ec1e6af38d3a,Logan Stenberg,Logan,Stenberg,Logan,OL,G,,74,DEV,1997-03-18,26,78.0,320.0,Kentucky,3,2020,2020,DET,121
2020,JAX,00-0036235,QuarSh00,QUA404376,52548,32005155-4140-4376-6a71-2239f66d740b,Shaquille Quarterman,Shaquille,Quarterman,Shaquille,LB,MLB,,50,ACT,1997-10-28,22,72.0,235.0,Miami,0,2020,2020,JAX,140
2021,JAX,00-0036235,QuarSh00,QUA404376,52548,32005155-4140-4376-6a71-2239f66d740b,Shaquille Quarterman,Shaquille,Quarterman,Shaquille,LB,MLB,MLB,50,ACT,1997-10-28,23,72.0,235.0,Miami,1,2020,2020,JAX,140
2022,JAX,00-0036235,QuarSh00,QUA404376,52548,32005155-4140-4376-6a71-2239f66d740b,Shaquille Quarterman,Shaquille,Quarterman,Shaquille,LB,ILB,MLB,50,ACT,1997-10-28,24,72.0,235.0,Miami,2,2020,2020,JAX,140
2023,JAX,00-0036235,QuarSh00,QUA404376,52548,32005155-4140-4376-6a71-2239f66d740b,Shaquille Quarterman,Shaquille,Quarterman,Shaquille,LB,ILB,,50,ACT,1997-10-28,25,72.0,235.0,Miami,3,2020,2020,JAX,140
2024,LAC,00-0036235,QuarSh00,QUA404376,52548,32005155-4140-4376-6a71-2239f66d740b,Shaquille Quarterman,Shaquille,Quarterman,Shaquille,LB,ILB,,58,ACT,1997-10-28,26,72.0,235.0,Miami,4,2020,2020,JAX,140
2020,CLE,00-0036236,,HAR494038,52568,32004841-5249-4038-a013-d8b883767b71,Nick Harris,Nick,Harris,Nick,OL,C,,53,RES,1998-11-13,21,73.0,302.0,Washington,0,2020,2020,CLE,160
2021,CLE,00-0036236,,HAR494038,52568,32004841-5249-4038-a013-d8b883767b71,Nick Harris,Nick,Harris,Nick,OL,C,,53,ACT,1998-11-13,22,73.0,302.0,Washington,1,2020,2020,CLE,160
2022,CLE,00-0036236,,HAR494038,52568,32004841-5249-4038-a013-d8b883767b71,Nick Harris,Nick,Harris,Nick,OL,C,,53,RES,1998-11-13,23,73.0,302.0,Washington,2,2020,2020,CLE,160
2023,CLE,00-0036236,,HAR494038,52568,32004841-5249-4038-a013-d8b883767b71,Nick Harris,Nick,Harris,Nick,OL,C,FB,53,ACT,1998-11-13,24,73.0,302.0,Washington,3,2020,2020,CLE,160
2024,CLE,00-0036236,,HAR494038,52568,32004841-5249-4038-a013-d8b883767b71,Nick Harris,Nick,Harris,Nick,OL,C,,53,RES,1998-11-13,25,73.0,302.0,Washington,4,2020,2020,CLE,160
2025,WAS,00-0036236,,HAR494038,52568,32004841-5249-4038-a013-d8b883767b71,Nick Harris,Nick,Harris,Nick,OL,C,,61,CUT,1998-11-13,26,73.0,302.0,Washington,5,2020,2020,CLE,160
2020,TEN,00-0036237,MurcLa00,MUR050645,52582,32004d55-5205-0645-8ac2-0c9cf311ff55,Larrell Murchison,Larrell,Murchison,Larrell,DL,DT,EDGE,91,ACT,1997-04-24,23,74.0,291.0,North Carolina State,0,2020,2020,TEN,174
2021,TEN,00-0036237,MurcLa00,MUR050645,52582,32004d55-5205-0645-8ac2-0c9cf311ff55,Larrell Murchison,Larrell,Murchison,Larrell,DL,DT,,91,INA,1997-04-24,24,74.0,291.0,North Carolina State,1,2020,2020,TEN,174
2022,LA,00-0036237,MurcLa00,MUR050645,52582,32004d55-5205-0645-8ac2-0c9cf311ff55,Larrell Murchison,Larrell,Murchison,Larrell,DL,DT,INTERIOR_LINE,52,ACT,1997-04-24,25,74.0,291.0,North Carolina State,2,2020,2020,TEN,174
2023,LA,00-0036237,MurcLa00,MUR050645,52582,32004d55-5205-0645-8ac2-0c9cf311ff55,Larrell Murchison,Larrell,Murchison,Larrell,DL,DT,INTERIOR_LINE,52,ACT,1997-04-24,26,74.0,291.0,North Carolina State,3,2020,2020,TEN,174
2024,LA,00-0036237,MurcLa00,MUR050645,52582,32004d55-5205-0645-8ac2-0c9cf311ff55,Larrell Murchison,Larrell,Murchison,Larrell,DL,DT,,52,RES,1997-04-24,27,74.0,291.0,North Carolina State,4,2020,2020,TEN,174
2025,LA,00-0036237,MurcLa00,MUR050645,52582,32004d55-5205-0645-8ac2-0c9cf311ff55,Larrell Murchison,Larrell,Murchison,Larrell,DL,DE,,52,INA,1997-04-24,28,74.0,291.0,N.C. State; Louisburg,5,2020,2020,TEN,174
2020,DET,00-0036238,PeniJo00,PEN233441,52605,32005045-4e23-3441-35d4-5a5a9a967537,John Penisini,John,Penisini,John,DL,DT,INTERIOR_LINE,91,ACT,1997-05-31,23,74.0,333.0,Utah,0,2020,2020,DET,197
2021,DET,00-0036238,PeniJo00,PEN233441,52605,32005045-4e23-3441-35d4-5a5a9a967537,John Penisini,John,Penisini,John,DL,NT,INTERIOR_LINE,98,ACT,1997-05-31,24,74.0,333.0,Utah,1,2020,2020,DET,197
2022,DET,00-0036238,PeniJo00,PEN233441,52605,32005045-4e23-3441-35d4-5a5a9a967537,John Penisini,John,Penisini,John,DL,NT,,98,RET,1997-05-31,25,74.0,333.0,Utah,2,2020,2020,DET,197
2023,NO,00-0036238,PeniJo00,PEN233441,52605,32005045-4e23-3441-35d4-5a5a9a967537,John Penisini,John,Penisini,John,DL,NT,,76,DEV,1997-05-31,26,74.0,333.0,Utah,3,2020,2020,DET,197
2020,GB,00-0036239,GarvJo00,GAR731639,52650,32004741-5273-1639-14f1-ac687272b120,Jonathan Garvin,Jonathan,Garvin,Jonathan,LB,OLB,,53,INA,1999-07-28,21,76.0,250.0,Miami,0,2020,2020,GB,242
2021,GB,00-0036239,GarvJo00,GAR731639,52650,32004741-5273-1639-14f1-ac687272b120,Jonathan Garvin,Jonathan,Garvin,Jonathan,LB,OLB,,53,INA,1999-07-28,22,76.0,250.0,Miami,1,2020,2020,GB,242
2022,GB,00-0036239,GarvJo00,GAR731639,52650,32004741-5273-1639-14f1-ac687272b120,Jonathan Garvin,Jonathan,Garvin,Jonathan,LB,OLB,,53,ACT,1999-07-28,23,76.0,250.0,Miami,2,2020,2020,GB,242
2024,SF,00-0036239,GarvJo00,GAR731639,52650,32004741-5273-1639-14f1-ac687272b120,Jonathan Garvin,Jonathan,Garvin,Jonathan,LB,OLB,,50,DEV,1999-07-28,25,76.0,250.0,Miami,4,2020,2020,GB,242
2025,CHI,00-0036239,GarvJo00,GAR731639,52650,32004741-5273-1639-14f1-ac687272b120,Jonathan Garvin,Jonathan,Garvin,Jonathan,LB,OLB,,57,DEV,1999-07-28,26,76.0,250.0,Miami,5,2020,2020,GB,242
2020,TEN,00-0036240,JackCh01,JAC086514,52651,32004a41-4308-6514-67d6-bce2ae2ce61c,Chris Jackson,Christopher,Jackson,Chris,DB,CB,,35,INA,1998-04-13,22,70.0,186.0,Marshall,0,2020,2020,TEN,243
2021,TEN,00-0036240,JackCh01,JAC086514,52651,32004a41-4308-6514-67d6-bce2ae2ce61c,Chris Jackson,Christopher,Jackson,Chris,DB,CB,CB,35,ACT,1998-04-13,23,70.0,186.0,Marshall,1,2020,2020,TEN,243
2022,TEN,00-0036240,JackCh01,JAC086514,52651,32004a41-4308-6514-67d6-bce2ae2ce61c,Chris Jackson,Christopher,Jackson,Chris,DB,CB,,35,RES,1998-04-13,24,70.0,186.0,Marshall,2,2020,2020,TEN,243
2020,NYJ,00-0036241,HallBr02,HAL190195,52566,32004841-4c19-0195-b2dc-8ed90605a8d1,Bryce Hall,Bryce,Hall,Bryce,DB,DB,CB,37,ACT,1997-11-05,22,73.0,201.0,Virginia,0,2020,2020,NYJ,158
2021,NYJ,00-0036241,HallBr02,HAL190195,52566,32004841-4c19-0195-b2dc-8ed90605a8d1,Bryce Hall,Bryce,Hall,Bryce,DB,CB,CB,37,ACT,1997-11-05,23,73.0,201.0,Virginia,1,2020,2020,NYJ,158
2022,NYJ,00-0036241,HallBr02,HAL190195,52566,32004841-4c19-0195-b2dc-8ed90605a8d1,Bryce Hall,Bryce,Hall,Bryce,DB,CB,CB,37,ACT,1997-11-05,24,73.0,201.0,Virginia,2,2020,2020,NYJ,158
