roster_row_id,season,team,team_draft_code,franchise_id,player_id,pfr_id,esb_id,smart_id,player_name,first_name,last_name,football_name,position_raw,depth_chart_position_clean,roster_position,position_group,jersey_number,status,status_group,is_active,birth_date,age,height,weight,bmi,college,years_exp,entry_year,rookie_year,draft_club,draft_number,draft_round_est,is_rookie,is_young_player,is_veteran_5plus,is_drafted,is_top100_draftee
2025_NYG_00-0039508,2025,NYG,NYG,NYG,00-0039508,,KUB262743,32004b55-4226-2743-f3e2-ae57dba09bba,Jake Kubas,Jake,Kubas,Jake,OL,G,G,OL,63.0,DEV,development,0,2000-08-13,25.0,76.0,308.0,37.48684210526316,North Dakota State,1.0,2024.0,2024.0,,,,0,1,0,0,0
2025_NYG_00-0038938,2025,NYG,NYG,NYG,00-0038938,HyatJa00,HYA420916,32004859-4142-0916-68d0-ff3c547de346,Jalin Hyatt,Jalin,Hyatt,Jalin,WR,WR,WR,WR,13.0,INA,inactive_or_exception,0,2001-09-25,23.0,72.0,185.0,25.087770061728396,Tennessee,2.0,2023.0,2023.0,NYG,73.0,3.0,0,1,0,1,1
2025_NYG_00-0031503,2025,NYG,NYG,NYG,00-0031503,WinsJa00,WIN623708,32005749-4e62-3708-9650-e59a3f7bea83,Jameis Winston,Jameis,Winston,Jameis,QB,QB,QB,QB,19.0,ACT,active,1,1994-01-06,31.0,76.0,231.0,28.11513157894737,Florida State,10.0,2015.0,2015.0,TB,1.0,1.0,0,0,1,1,1
2025_NYG_00-0036866,2025,NYG,NYG,NYG,00-0036866,,HUD394582,32004855-4439-4582-be26-af32eeb2bc71,James Hudson,James,Hudson,James,OL,T,T,OL,55.0,ACT,active,1,1999-05-13,26.0,77.0,310.0,36.75662000337325,Cincinnati,4.0,2021.0,2021.0,CLE,110.0,4.0,0,0,0,1,0
2025_NYG_00-0035042,2025,NYG,NYG,NYG,00-0035042,GillJa00,GIL360851,32004749-4c36-0851-b4c7-2a00f630b4d8,Jamie Gillan,Jamie,Gillan,Jamie,P,P,P,ST,12.0,ACT,active,1,1997-07-04,28.0,73.0,207.0,27.307374741977856,University of Arkansas at Pine Bluff,6.0,2019.0,2019.0,,,,0,0,1,0,0
2025_NYG_00-0038401,2025,NYG,NYG,NYG,00-0038401,BernJa01,BER240672,32004245-5224-0672-7336-e3ddfa302832,Jarrick Bernard-Converse,Jarrick,Bernard-Converse,Jarrick,DB,CB,CB,DB,35.0,ACT,active,1,2000-04-29,25.0,73.0,205.0,27.043535372490147,LSU; Oklahoma State,2.0,2023.0,2023.0,NYJ,204.0,7.0,0,1,0,1,0
2025_NYG_00-0040691,2025,NYG,NYG,NYG,00-0040691,DartJa00,DAR735504,32004441-5273-5504-d6f2-f2d3f25131e8,Jaxson Dart,Jaxson,Dart,Jaxson,QB,QB,QB,QB,6.0,ACT,active,1,2003-05-13,22.0,74.0,225.0,28.885135135135137,Mississippi; USC,0.0,2025.0,2025.0,NYG,25.0,1.0,1,1,0,1,1
2025_NYG_00-0033582,2025,NYG,NYG,NYG,00-0033582,LedbJe00,LED229262,32004c45-4422-9262-e724-6d0b876f579a,Jeremiah Ledbetter,Jeremiah,Ledbetter,Jeremiah,DL,DT,DT,DL,96.0,CUT,cut,0,1994-05-29,31.0,75.0,295.0,36.86844444444444,Arkansas; Hutchinson CC,8.0,2017.0,2017.0,DET,205.0,7.0,0,0,1,1,0
2025_NYG_00-0033290,2025,NYG,NYG,NYG,00-0033290,,ELU177981,3200454c-5517-7981-2db3-292a30f493e2,Jermaine Eluemunor,Jermaine,Eluemunor,Jermaine,OL,T,T,OL,72.0,ACT,active,1,1994-12-13,30.0,76.0,335.0,40.77302631578947,Texas A&M; Lackawanna JC,8.0,2017.0,2017.0,BAL,159.0,5.0,0,0,1,1,0
2025_NYG_00-0040457,2025,NYG,NYG,NYG,00-0040457,,TER511610,32005445-5251-1610-153e-af4127ecfe81,Jermaine Terry,Jermaine,Terry,Jermaine,TE,TE,TE,TE,48.0,CUT,cut,0,,,,245.0,,,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYG_00-0036998,2025,NYG,NYG,NYG,00-0036998,HollJe02,HOL131928,3200484f-4c13-1928-b996-94eefba2d73c,Jevon Holland,Jevon,Holland,Jevon,DB,FS,FS,DB,8.0,INA,inactive_or_exception,0,2000-03-03,25.0,73.0,196.0,25.85625820979546,Oregon,4.0,2021.0,2021.0,MIA,36.0,2.0,0,0,0,1,1
2025_NYG_00-0039019,2025,NYG,NYG,NYG,00-0039019,,SCH367249,32005343-4836-7249-e8ba-7c4c69915992,John Michael Schmitz,John Michael,Schmitz,John Michael,OL,C,C,OL,61.0,RES,reserve,0,1999-04-19,26.0,76.0,320.0,38.94736842105263,Minnesota,2.0,2023.0,2023.0,NYG,57.0,2.0,0,1,0,1,1
2025_NYG_00-0036246,2025,NYG,NYG,NYG,00-0036246,,RUN665243,32005255-4e66-5243-5999-ba8f8f093175,Jon Runyan,Jon,Runyan,Jon,OL,G,G,OL,76.0,ACT,active,1,1997-08-08,28.0,76.0,321.0,39.06907894736842,Michigan,5.0,2020.0,2020.0,GB,192.0,6.0,0,0,1,1,0
2025_NYG_00-0035804,2025,NYG,NYG,NYG,00-0035804,GrifJo01,GRI439579,32004752-4943-9579-7b0e-1758c2b3271a,Jonas Griffith,Jonas,Griffith,Jonas,LB,ILB,ILB,LB,48.0,CUT,cut,0,1997-01-27,28.0,76.0,250.0,30.42763157894737,Indiana State,5.0,2020.0,2020.0,,,,0,0,1,0,0
2025_NYG_00-0040430,2025,NYG,NYG,NYG,00-0040430,,BLY242252,3200424c-5924-2252-be10-53bd81dfd4c3,Jordan Bly,Jordan,Bly,Jordan,WR,WR,WR,WR,12.0,CUT,cut,0,,,,163.0,,,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYG_00-0037807,2025,NYG,NYG,NYG,00-0037807,,EZE426541,3200455a-4542-6541-4b5c-8ae0c567f895,Joshua Ezeudu,Joshua,Ezeudu,Joshua,OL,G,G,OL,75.0,RES,reserve,0,1999-09-19,25.0,76.0,325.0,39.55592105263158,North Carolina,3.0,2022.0,2022.0,NYG,67.0,3.0,0,0,0,1,1
2025_NYG_00-0039934,2025,NYG,NYG,NYG,00-0039934,McAtJu00,MCA770978,32004d43-4177-0978-c052-ea63d47ff86b,Jude McAtamney,Jude,McAtamney,Jude,K,K,K,ST,99.0,DEV,development,0,2000-05-09,25.0,74.0,205.0,26.31756756756757,Rutgers,1.0,2024.0,2024.0,,,,0,1,0,0,0
2025_NYG_00-0039705,2025,NYG,NYG,NYG,00-0039705,,CLO547098,3200434c-4f54-7098-254b-c618e3dcca09,K.J. Cloyd,Kevon,Cloyd,K.J.,LB,LB,LB,LB,48.0,CUT,cut,0,2001-02-19,24.0,74.0,228.0,29.27027027027027,Miami; Louisville,1.0,2024.0,2024.0,,,,0,1,0,0,0
2025_NYG_00-0037611,2025,NYG,NYG,NYG,00-0037611,ThibKa00,THI172866,32005448-4917-2866-684f-218d97d743dd,Kayvon Thibodeaux,Kayvon,Thibodeaux,Kayvon,LB,OLB,OLB,LB,5.0,RES,reserve,0,2000-12-15,24.0,77.0,250.0,29.64243548659133,Oregon,3.0,2022.0,2022.0,NYG,5.0,1.0,0,0,0,1,1
2025_NYG_00-0040243,2025,NYG,NYG,NYG,00-0040243,BlacKo00,BLA097423,3200424c-4109-7423-7ea6-95924e943559,Korie Black,Korie,Black,Korie,DB,CB,CB,DB,38.0,ACT,active,1,2002-06-22,23.0,72.0,190.0,25.765817901234566,Oklahoma State,0.0,2025.0,2025.0,NYG,246.0,8.0,1,1,0,1,0
2025_NYG_00-0040257,2025,NYG,NYG,NYG,00-0040257,,JAM320809,32004a41-4d32-0809-1616-16de085b6186,LaMareon James,LaMareon,James,LaMareon,DB,CB,CB,DB,35.0,CUT,cut,0,2000-10-25,24.0,70.0,190.0,27.259183673469387,TCU; Old Dominion,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYG_00-0040437,2025,NYG,NYG,NYG,00-0040437,,PAI291691,32005041-4929-1691-3f69-eab7566e674a,Makari Paige,Makari,Paige,Makari,DB,DB,DB,DB,38.0,CUT,cut,0,,,,208.0,,,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYG_00-0039337,2025,NYG,NYG,NYG,00-0039337,NabeMa00,NAB400459,32004e41-4240-0459-a77d-033b6932cbbb,Malik Nabers,Malik,Nabers,Malik,WR,WR,WR,WR,1.0,RES,reserve,0,2003-07-28,22.0,72.0,195.0,26.44386574074074,LSU,1.0,2024.0,2024.0,NYG,6.0,1.0,0,1,0,1,1
2025_NYG_00-0040181,2025,NYG,NYG,NYG,00-0040181,,MBO415291,32004d42-4f41-5291-1b18-972b1a1ef9ec,Marcus Mbow,Marcus,Mbow,Marcus,OL,T,T,OL,71.0,ACT,active,1,2003-04-02,22.0,77.0,300.0,35.5709225839096,Purdue,0.0,2025.0,2025.0,NYG,154.0,5.0,1,1,0,1,0
2025_NYG_00-0040253,2025,NYG,NYG,NYG,00-0040253,,MAN200149,32004d41-4e20-0149-9feb-9797396975a0,Maximilian Mang,Maximilian,Mang,Maximilian,TE,TE,TE,TE,49.0,DEV,development,0,2000-03-13,25.0,78.0,267.0,30.851577909270215,Syracuse,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYG_00-0037259,2025,NYG,NYG,NYG,00-0037259,McFaMi01,MCF189074,32004d43-4618-9074-1d3b-5835bc5ff315,Micah McFadden,Micah,McFadden,Micah,LB,ILB,ILB,LB,41.0,RES,reserve,0,2000-01-03,25.0,74.0,232.0,29.783783783783782,Indiana,3.0,2022.0,2022.0,NYG,146.0,5.0,0,0,0,1,0
2025_NYG_00-0037272,2025,NYG,NYG,NYG,00-0037272,WashMo00,WAS581408,32005741-5358-1408-3dd4-fb0fc5753c22,Montrell Washington,Montrell,Washington,Montrell,WR,WR,WR,WR,80.0,CUT,cut,0,1999-03-14,26.0,70.0,170.0,24.389795918367348,Samford,3.0,2022.0,2022.0,DEN,162.0,6.0,0,0,0,1,0
2025_NYG_00-0040473,2025,NYG,NYG,NYG,00-0040473,,PUR091133,32005055-5209-1133-f291-c7bf373fa49c,Myles Purchase,Myles,Purchase,Myles,DB,CB,CB,DB,35.0,DEV,development,0,2002-11-26,22.0,71.0,205.0,28.5885736956953,Iowa State,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYG_00-0031740,2025,NYG,NYG,NYG,00-0031740,HewiNe00,HEW203041,32004845-5720-3041-7fb2-1354a009377c,Neville Hewitt,Neville,Hewitt,Neville,LB,ILB,ILB,LB,47.0,ACT,active,1,1993-04-06,32.0,74.0,234.0,30.04054054054054,Marshall; Georgia Military,10.0,2015.0,2015.0,,,,0,0,1,0,0
2025_NYG_00-0038986,2025,NYG,NYG,NYG,00-0038986,JoneNi00,JON636725,32004a4f-4e63-6725-c7e7-205da89b1116,Nic Jones,Nic,Jones,Nic,DB,CB,CB,DB,31.0,RES,reserve,0,2001-10-15,23.0,72.0,185.0,25.087770061728396,Ball State,2.0,2023.0,2023.0,KC,250.0,8.0,0,1,0,1,0
2025_NYG_00-0040435,2025,NYG,NYG,NYG,00-0040435,,FOR785489,3200464f-5278-5489-a45a-63a1cc4a7f21,O'Donnell Fortune,O'Donnell,Fortune,O'Donnell,DB,DB,DB,DB,39.0,CUT,cut,0,,,,181.0,,,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYG_00-0039881,2025,NYG,NYG,NYG,00-0039881,McMoPa00,MCM691571,32004d43-4d69-1571-88ee-eb223394ff4a,Patrick McMorris,Patrick,McMorris,Patrick,DB,SS,SS,DB,35.0,DEV,development,0,2001-10-18,23.0,72.0,210.0,28.47800925925926,California; San Diego State,1.0,2024.0,2024.0,MIA,198.0,7.0,0,1,0,1,0
2025_NYG_00-0036937,2025,NYG,NYG,NYG,00-0036937,AdebPa00,ADE042937,32004144-4504-2937-5d43-1392b15dc292,Paulson Adebo,Saiid,Adebo,Paulson,DB,CB,CB,DB,21.0,ACT,active,1,1999-07-03,26.0,73.0,193.0,25.460499155563895,Stanford,4.0,2021.0,2021.0,NO,76.0,3.0,0,0,0,1,1
2025_NYG_00-0037468,2025,NYG,NYG,NYG,00-0037468,LaynRa00,LAY553130,32004c41-5955-3130-c4cb-17782af043c8,Raheem Layne,Raheem,Layne,Raheem,DB,SS,SS,DB,43.0,ACT,active,1,1999-07-02,26.0,71.0,200.0,27.891291410434437,Indiana,3.0,2022.0,2022.0,,,,0,0,0,0,0
2025_NYG_00-0031957,2025,NYG,NYG,NYG,00-0031957,NuneRa00,NUN250521,32004e55-4e25-0521-92d6-3fde26feb3fc,Rakeem Nunez-Roches,Rakeem,Nunez-Roches,Rakeem,DL,NT,NT,DL,93.0,RES,reserve,0,1993-07-03,32.0,74.0,307.0,39.41216216216216,Southern Mississippi,10.0,2015.0,2015.0,KC,217.0,7.0,0,0,1,1,0
2025_NYG_00-0034407,2025,NYG,NYG,NYG,00-0034407,McClRa00,MCC417118,32004d43-4341-7118-745c-2c9756292bc8,Ray-Ray McCloud,Ray-Ray,McCloud,Ray-Ray,WR,WR,WR,WR,88.0,CUT,cut,0,1996-10-15,28.0,69.0,190.0,28.0550304557866,Clemson,7.0,2018.0,2018.0,BUF,187.0,6.0,0,0,1,1,0
2025_NYG_00-0040101,2025,NYG,NYG,NYG,00-0040101,,HOL702233,3200484f-4c70-2233-fa8f-b5c492b382de,Reid Holskey,Reid,Holskey,Reid,OL,T,T,OL,67.0,DEV,development,0,2002-01-03,23.0,78.0,306.0,35.357988165680474,Miami (Ohio),0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYG_00-0039620,2025,NYG,NYG,NYG,00-0039620,PaytRi00,PAY698744,32005041-5969-8744-ab6a-51e48c2fdbb2,Rico Payton,Rico,Payton,Rico,DB,CB,CB,DB,36.0,ACT,active,1,1999-11-28,25.0,72.0,182.0,24.68094135802469,Pittsburg State (KS); Southern Illinois,1.0,2024.0,2024.0,,,,0,1,0,0,0
2025_NYG_00-0032667,2025,NYG,NYG,NYG,00-0032667,RobeRo00,ROB360907,3200524f-4236-0907-76e2-1ee576ba9fea,Roy Robertson-Harris,Roy,Robertson-Harris,Roy,DL,DT,DT,DL,95.0,ACT,active,1,1993-07-23,32.0,79.0,294.0,33.11680820381349,Texas-El Paso,9.0,2016.0,2016.0,,,,0,0,1,0,0
2025_NYG_00-0029263,2025,NYG,NYG,NYG,00-0029263,WilsRu00,WIL777781,32005749-4c77-7781-795c-94c753706d1d,Russell Wilson,Russell,Wilson,Russell,QB,QB,QB,QB,3.0,INA,inactive_or_exception,0,1988-11-29,36.0,71.0,215.0,29.983138266217026,Wisconsin; N.C. State,13.0,2012.0,2012.0,SEA,75.0,3.0,0,0,1,1,1
2025_NYG_00-0038824,2025,NYG,NYG,NYG,00-0038824,MillRy01,MIL545030,32004d49-4c54-5030-488c-44ba8957544b,Ryan Miller,Ryan,Miller,Ryan,WR,WR,WR,WR,9.0,INA,inactive_or_exception,0,2000-02-20,25.0,74.0,209.0,26.83108108108108,Furman,2.0,2023.0,2023.0,,,,0,1,0,0,0
2025_NYG_00-0039313,2025,NYG,NYG,NYG,00-0039313,BozeSw00,BOZ237308,3200424f-5a23-7308-d688-ce1b0346a07e,Swayze Bozeman,Swayze,Bozeman,Swayze,LB,ILB,ILB,LB,54.0,DEV,development,0,1998-11-02,26.0,73.0,225.0,29.681929067367236,Southern Mississippi; Copiah-Lincoln Junior College,1.0,2024.0,2024.0,,,,0,1,0,0,0
2025_NYG_00-0040620,2025,NYG,NYG,NYG,00-0040620,,MOO721417,32004d4f-4f72-1417-7f6b-57373aa374f1,TJ Moore,Tremain,Moore,T.J.,DB,CB,CB,DB,30.0,RES,reserve,0,2001-12-15,23.0,72.0,185.0,25.087770061728396,Mercer,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYG_00-0037348,2025,NYG,NYG,NYG,00-0037348,ConnTa00,CON474977,3200434f-4e47-4977-61d5-70937df6e5f5,Tanner Conner,Tanner,Conner,Tanner,TE,TE,TE,TE,48.0,ACT,active,1,1998-03-20,27.0,75.0,223.0,27.87004444444445,Idaho State,3.0,2022.0,2022.0,,,,0,0,0,0,0
2025_NYG_00-0039847,2025,NYG,NYG,NYG,00-0039847,JohnTh00,JOH679524,32004a4f-4867-9524-edd3-b9ccfa7618ee,Theo Johnson,Theodore,Johnson,Theo,TE,TE,TE,TE,84.0,INA,inactive_or_exception,0,2001-02-26,24.0,78.0,260.0,30.042735042735043,Penn State,1.0,2024.0,2024.0,NYG,107.0,4.0,0,1,0,1,0
2025_NYG_00-0040225,2025,NYG,NYG,NYG,00-0040225,FidoTh00,FID396877,32004649-4439-6877-94de-0250253c24e7,Thomas Fidone II,Thomas,Fidone,Thomas,TE,TE,TE,TE,86.0,RES,reserve,0,2002-09-20,22.0,78.0,255.0,29.464990138067066,Nebraska,0.0,2025.0,2025.0,NYG,219.0,7.0,1,1,0,1,0
2025_NYG_00-0037447,2025,NYG,NYG,NYG,00-0037447,FoxxTo00,FOX718674,3200464f-5871-8674-6e49-2a3d0e25ce8b,Tomon Fox,Tomon,Fox,Tomon,LB,OLB,OLB,LB,45.0,ACT,active,1,1998-03-16,27.0,74.0,260.0,33.37837837837838,North Carolina,3.0,2022.0,2022.0,,,,0,0,0,0,0
2025_NYG_00-0040434,2025,NYG,NYG,NYG,00-0040434,,FOR332702,3200464f-5233-2702-4d17-8b79c0a2704d,Trace Ford,Trace,Ford,Trace,LB,OLB,OLB,LB,46.0,DEV,development,0,2001-01-24,24.0,74.0,252.0,32.351351351351354,Oklahoma; Oklahoma State,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYG_00-0039861,2025,NYG,NYG,NYG,00-0039861,NubiTy00,NUB415291,32004e55-4241-5291-e6bf-14aed7afde74,Tyler Nubin,Tyler,Nubin,Tyler,DB,SS,SS,DB,27.0,RES,reserve,0,2001-06-14,24.0,74.0,210.0,26.95945945945946,Minnesota,1.0,2024.0,2024.0,NYG,47.0,2.0,0,1,0,1,1
2025_NYG_00-0039384,2025,NYG,NYG,NYG,00-0039384,TracTy00,TRA116277,32005452-4111-6277-e892-3ab02612e4c2,Tyrone Tracy Jr.,Tyrone,Tracy,Tyrone,RB,RB,RB,RB,29.0,ACT,active,1,1999-11-23,25.0,71.0,210.0,29.28585598095616,Purdue; Iowa,1.0,2024.0,2024.0,NYG,166.0,6.0,0,1,0,1,0
2025_NYG_00-0036896,2025,NYG,NYG,NYG,00-0036896,DimuVi00,DIM738004,32004449-4d73-8004-ff0c-7c95536d5f01,Victor Dimukeje,Victor,Dimukeje,Victor,LB,OLB,OLB,LB,52.0,RES,reserve,0,1999-11-18,25.0,74.0,265.0,34.020270270270274,Duke,4.0,2021.0,2021.0,ARI,210.0,7.0,0,0,0,1,0
2025_NYG_00-0038117,2025,NYG,NYG,NYG,00-0038117,RobiWa01,ROB717726,3200524f-4271-7726-8cbf-ec8b4c6b1627,Wan'Dale Robinson,Charles,Robinson,Wan'Dale,WR,WR,WR,WR,17.0,RES,reserve,0,2001-01-05,24.0,68.0,185.0,28.126081314878892,Kentucky,3.0,2022.0,2022.0,NYG,43.0,2.0,0,0,0,1,1
2025_NYG_00-0038496,2025,NYG,NYG,NYG,00-0038496,GipsXa00,GIP576222,32004749-5057-6222-78ba-a836b095e2d2,Xavier Gipson,Xavier,Gipson,Xavier,WR,WR,WR,WR,88.0,ACT,active,1,2001-03-08,24.0,69.0,180.0,26.57844990548204,Stephen F. Austin State,2.0,2023.0,2023.0,,,,0,1,0,0,0
2025_NYG_00-0033702,2025,NYG,NYG,NYG,00-0033702,KooxYo00,KOO012942,32004b4f-4f01-2942-8546-7e952267f829,Younghoe Koo,Younghoe,Koo,Younghoe,K,K,K,ST,37.0,TRD,transaction,0,1994-08-03,31.0,70.0,195.0,27.976530612244897,Georgia Southern,8.0,2017.0,2017.0,,,,0,0,1,0,0
2025_NYG_00-0036640,2025,NYG,NYG,NYG,00-0036640,DaviZa00,DAV104903,32004441-5610-4903-d81a-69e2bea869a8,Zach Davidson,Zach,Davidson,Zach,TE,TE,TE,TE,39.0,DEV,development,0,1998-07-15,27.0,79.0,245.0,27.597340169844575,Central Missouri,4.0,2021.0,2021.0,MIN,168.0,6.0,0,0,0,1,0
2025_NYG_00-0038399,2025,NYG,NYG,NYG,00-0038399,BarnZa00,BAR398787,32004241-5239-8787-359c-de2c93ebfd44,Zaire Barnes,Zaire,Barnes,Zaire,LB,ILB,ILB,LB,46.0,ACT,active,1,1999-09-03,25.0,73.0,227.0,29.945768436854944,Western Michigan,2.0,2023.0,2023.0,NYJ,184.0,6.0,0,1,0,1,0
2025_NYJ_00-0040407,2025,NYJ,NYJ,NYJ,00-0040407,,SMI015660,3200534d-4901-5660-6d2f-ae20575b8580,Aaron Smith,Aaron,Smith,Aaron,LB,LB,LB,LB,48.0,CUT,cut,0,,,,230.0,,,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYJ_00-0039890,2025,NYJ,NYJ,NYJ,00-0039890,MitcAd00,MIT056120,32004d49-5405-6120-269b-4e222571d8ba,Adonai Mitchell,Adonai,Mitchell,Adonai,WR,WR,WR,WR,15.0,ACT,active,1,2002-10-08,22.0,74.0,196.0,25.16216216216216,Texas; Georgia,1.0,2024.0,2024.0,IND,52.0,2.0,0,1,0,1,1
2025_NYJ_00-0036979,2025,NYJ,NYJ,NYJ,00-0036979,,VER027685,32005645-5202-7685-ef25-bd9d5bb57329,Alijah Vera-Tucker,Alijah,Vera-Tucker,Alijah,OL,G,G,OL,75.0,RES,reserve,0,1999-06-17,26.0,77.0,310.0,36.75662000337325,USC,4.0,2021.0,2021.0,NYJ,14.0,1.0,0,0,0,1,1
2025_NYJ_00-0034521,2025,NYJ,NYJ,NYJ,00-0034521,LazaAl00,LAZ043714,32004c41-5a04-3714-cfb7-872b20b0ce13,Allen Lazard,Allen,Lazard,Allen,WR,WR,WR,WR,10.0,CUT,cut,0,1995-12-11,29.0,77.0,227.0,26.915331421824927,Iowa State,7.0,2018.0,2018.0,,,,0,0,1,0,0
2025_NYJ_00-0036941,2025,NYJ,NYJ,NYJ,00-0036941,CiscAn00,CIS207645,32004349-5320-7645-d990-4be4e62d11a3,Andre Cisco,Andre,Cisco,Andre,DB,FS,FS,DB,8.0,RES,reserve,0,2000-03-23,25.0,72.0,210.0,28.47800925925926,Syracuse,4.0,2021.0,2021.0,JAX,65.0,3.0,0,0,0,1,1
2025_NYJ_00-0034959,2025,NYJ,NYJ,NYJ,00-0034959,BeckAn01,BEC046566,32004245-4304-6566-b5fa-35b9a8ef10b0,Andrew Beck,Andrew,Beck,Andrew,RB,FB,FB,RB,47.0,ACT,active,1,1996-05-15,29.0,75.0,255.0,31.869333333333337,Texas,6.0,2019.0,2019.0,,,,0,0,1,0,0
2025_NYJ_00-0040582,2025,NYJ,NYJ,NYJ,00-0040582,SmitAr01,SMI041251,3200534d-4904-1251-9b42-a08f3a861b2a,Arian Smith,Arian,Smith,Arian,WR,WR,WR,WR,82.0,ACT,active,1,2001-10-11,23.0,72.0,179.0,24.274112654320987,Georgia,0.0,2025.0,2025.0,NYJ,110.0,4.0,1,1,0,1,0
2025_NYJ_00-0040123,2025,NYJ,NYJ,NYJ,00-0040123,,MEM207645,32004d45-4d20-7645-15b6-d63a3aafa714,Armand Membou,Armand,Membou,Armand,OL,T,T,OL,70.0,ACT,active,1,2004-03-27,21.0,76.0,332.0,40.4078947368421,Missouri,0.0,2025.0,2025.0,NYJ,7.0,1.0,1,1,0,1,1
2025_NYJ_00-0039634,2025,NYJ,NYJ,NYJ,00-0039634,McNaAu00,MCN116062,32004d43-4e11-6062-cfc4-1b7b0a8f9d4b,Austin McNamara,Austin,McNamara,Austin,P,P,P,ST,14.0,ACT,active,1,2001-02-24,24.0,76.0,204.0,24.82894736842105,Texas Tech,1.0,2024.0,2024.0,,,,0,1,0,0,0
2025_NYJ_00-0036950,2025,NYJ,NYJ,NYJ,00-0036950,WillAv02,WIL145932,32005749-4c14-5932-c5ba-f059c1055afd,Avery Williams,Avery,Williams,Avery,RB,RB,RB,RB,39.0,CUT,cut,0,1998-07-15,27.0,69.0,195.0,28.793320730938877,Boise State,4.0,2021.0,2021.0,ATL,183.0,6.0,0,0,0,1,0
2025_NYJ_00-0040133,2025,NYJ,NYJ,NYJ,00-0040133,ThomAz00,THO029457,32005448-4f02-9457-6442-59bf797e4ae8,Azareye'h Thomas,Azareye'h,Thomas,Azareye'h,DB,CB,CB,DB,23.0,RES,reserve,0,2004-07-06,21.0,73.0,198.0,26.12009757928317,Florida State,0.0,2025.0,2025.0,NYJ,73.0,3.0,1,1,0,1,1
2025_NYJ_00-0040398,2025,NYJ,NYJ,NYJ,00-0040398,CookBr03,COO012674,3200434f-4f01-2674-9f08-fe944758464a,Brady Cook,Brady,Cook,Brady,QB,QB,QB,QB,4.0,ACT,active,1,2001-10-12,23.0,74.0,215.0,27.60135135135135,Missouri,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYJ_00-0039794,2025,NYJ,NYJ,NYJ,00-0039794,AlleBr05,ALL063734,3200414c-4c06-3734-6e11-4c57194f79b4,Braelon Allen,Braelon,Allen,Braelon,RB,RB,RB,RB,0.0,RES,reserve,0,2004-01-20,21.0,73.0,235.0,31.00112591480578,Wisconsin,1.0,2024.0,2024.0,NYJ,134.0,5.0,0,1,0,1,0
2025_NYJ_00-0039284,2025,NYJ,NYJ,NYJ,00-0039284,McGrBr00,MCG662838,32004d43-4766-2838-59c9-dc229e98d37f,Braiden McGregor,Braiden,McGregor,Braiden,DL,DE,DE,DL,55.0,ACT,active,1,2001-07-12,24.0,78.0,267.0,30.851577909270215,Michigan,1.0,2024.0,2024.0,,,,0,1,0,0,0
2025_NYJ_00-0036987,2025,NYJ,NYJ,NYJ,00-0036987,StepBr01,STE356284,32005354-4535-6284-a974-7b8553e53cd0,Brandon Stephens,Brandon,Stephens,Brandon,DB,CB,CB,DB,21.0,INA,inactive_or_exception,0,1997-12-29,27.0,73.0,215.0,28.36273221992869,SMU; UCLA,4.0,2021.0,2021.0,BAL,104.0,4.0,0,0,0,1,0
2025_NYJ_00-0038120,2025,NYJ,NYJ,NYJ,00-0038120,HallBr03,HAL189796,32004841-4c18-9796-85f0-25933f010ae8,Breece Hall,Breece,Hall,Breece,RB,RB,RB,RB,20.0,INA,inactive_or_exception,0,2001-05-31,24.0,71.0,220.0,30.68042055147788,Iowa State,3.0,2022.0,2022.0,NYJ,36.0,2.0,0,0,0,1,1
2025_NYJ_00-0035278,2025,NYJ,NYJ,NYJ,00-0035278,CowaBy00,COW324122,3200434f-5732-4122-3511-2c7451a7a586,Byron Cowart,Byron,Cowart,Byron,DL,DT,DT,DL,93.0,CUT,cut,0,1996-05-20,29.0,75.0,300.0,37.49333333333333,Maryland; Auburn,6.0,2019.0,2019.0,NE,159.0,5.0,0,0,1,1,0
2025_NYJ_00-0038513,2025,NYJ,NYJ,NYJ,00-0038513,JoneCa04,JON148503,32004a4f-4e14-8503-ed48-c3f6d7e74eb4,Cam Jones,Cam,Jones,Cam,LB,OLB,OLB,LB,43.0,ACT,active,1,1999-10-21,25.0,74.0,228.0,29.27027027027027,Indiana,2.0,2023.0,2023.0,,,,0,1,0,0,0
2025_NYJ_00-0038602,2025,NYJ,NYJ,NYJ,00-0038602,SmitCh04,SMI829490,3200534d-4982-9490-6b43-3a3a8d668113,Chris Smith II,Christopher,Smith,Christopher,DB,FS,FS,DB,17.0,ACT,active,1,2000-05-01,25.0,70.0,195.0,27.976530612244897,Georgia,2.0,2023.0,2023.0,LV,170.0,6.0,0,1,0,1,0
